id,listing_url,name,host_id,host_name,host_is_superhost,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,amenities,price
4243837,https://www.airbnb.com/rooms/4243837,Beach Cottage,21915488,Mary,t,Outer Sunset,3,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Patio or balcony"",""Hair dryer"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Free street parking""",$225.00 
4250927,https://www.airbnb.com/rooms/4250927,Peaceful Noe Home with Office and Patio by 24th Street,22058927,Andy,t,Noe Valley,6,2,2,"""Heating"",""Children\u2019s books and toys"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Dishwasher"",""Smoke alarm"",""Bathroom essentials"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Outlet covers"",""Garden or backyard"",""TV"",""Room-darkening shades"",""Full kitchen"",""Hair dryer"",""Children\u2019s dinnerware"",""High chair"",""Bedroom comforts"",""Washer"",""Free street parking""",$240.00 
4252808,https://www.airbnb.com/rooms/4252808,"Charming Garden Apartment, Steps From The Beach",3059177,Heather,t,Outer Sunset,3,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Luggage dropoff allowed"",""Microwave"",""Beachfront"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Baking sheet"",""Kitchen"",""Babysitter recommendations"",""Washer"",""Keypad"",""Bed linens"",""Free street parking""",$157.00 
4257302,https://www.airbnb.com/rooms/4257302,Victorian Garden Suite in NOPA,22092975,Alexandra,t,Western Addition,2,1,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Shampoo"",""Garden or backyard"",""Patio or balcony"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""High chair"",""Keypad"",""Bed linens""",$100.00 
4259418,https://www.airbnb.com/rooms/4259418,1BR Beach Hideaway in SF w/ parking!,117610,Angeline,f,Outer Sunset,3,1,1,"""Hot water"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Luggage dropoff allowed"",""Hangers"",""Essentials"",""Smoke alarm"",""Laptop-friendly workspace"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Keypad"",""Free street parking""",$98.00 
4269254,https://www.airbnb.com/rooms/4269254,Perfect getaway near Japantown,12798531,Marjorie,t,Western Addition,2,1,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Paid parking off premises"",""Luggage dropoff allowed"",""Private entrance"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Long term stays allowed"",""Keypad"",""Cable TV"",""Bed linens"",""Free street parking""",$129.00 
4271413,https://www.airbnb.com/rooms/4271413,"Quiet, Cozy, Private Haight Sanctuary",3336200,Michael,t,Haight Ashbury,2,1,1,"""Heating"",""Hot water"",""Stove"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Private entrance"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Garden or backyard"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$227.00 
4277696,https://www.airbnb.com/rooms/4277696,Centrally Located Victorian Smart Home Share,15673074,Brian,t,Mission,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Single level home"",""Long term stays allowed"",""Kitchen"",""Washer"",""Smart lock"",""Oven"",""Bed linens""",$150.00 
4280408,https://www.airbnb.com/rooms/4280408,"Oasis to relax, Sunny with Surrounding Views",11527863,Louise,f,Pacific Heights,2,1,1,"""Refrigerator"",""Heating"",""Hot water"",""Kitchen"",""Fire extinguisher"",""Wifi"",""Washer"",""Dishes and silverware"",""Shampoo"",""Cable TV"",""Dryer"",""TV"",""Coffee maker"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Smoke alarm""",$160.00 
4287481,https://www.airbnb.com/rooms/4287481,"Spacious, Private, Excellent Location,Free Parking",357468,Rumesha,t,Outer Sunset,4,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Pack \u2019n Play/travel crib"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Room-darkening shades"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Single level home"",""Host greets you"",""Kitchen"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$157.14 
4305042,https://www.airbnb.com/rooms/4305042,Welcome Back To The Perfect San Francisco Getaway,22347599,Joel & Mel,t,West of Twin Peaks,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Indoor fireplace"",""Luggage dropoff allowed"",""Private entrance"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Kitchen"",""Oven"",""Bed linens"",""Free street parking""",$159.00 
4319230,https://www.airbnb.com/rooms/4319230,"Bright Airy View Cottage, +Spacious Peaceful Loft",160586,Made,t,Excelsior,2,1,1,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Host greets you"",""Kitchen"",""Washer"",""Free street parking""",$85.00 
4358868,https://www.airbnb.com/rooms/4358868,Beautiful Victorian in Dogpatch,2335941,David,f,Potrero Hill,6,2,3,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Extra pillows and blankets"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Kitchen"",""Breakfast"",""Washer"",""Cable TV"",""Bed linens""",$550.00 
4359078,https://www.airbnb.com/rooms/4359078,Hotel Pac Hgts 2 Bed Free Car ParkD,20850212,Young,f,Marina,4,1,1,"""Smoke alarm"",""Hot water"",""Free parking on premises"",""Building staff"",""Luggage dropoff allowed"",""Fire extinguisher"",""Wifi"",""Iron"",""Shampoo"",""Cable TV"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Pack \u2019n Play/travel crib"",""Essentials"",""Laptop-friendly workspace""",$139.00 
4359626,https://www.airbnb.com/rooms/4359626,Lovely view suite with parking.,22630933,Joh (Website hidden by Airbnb) An (Website hidden by Airbnb) Jo A,f,Noe Valley,2,1.5,1,"""Smoke alarm"",""Heating"",""Kitchen"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Washer"",""Shampoo"",""Dryer"",""TV"",""Dishes and silverware"",""Carbon monoxide alarm"",""Essentials"",""First aid kit""",$175.00 
4372435,https://www.airbnb.com/rooms/4372435,"Cozy, well furnished 1 bedroom",22700332,Mariya,t,Parkside,2,1,1,"""Smoke alarm"",""Wifi"",""Iron"",""Shampoo"",""Hangers"",""Hair dryer"",""Laptop-friendly workspace""",$137.86 
4387067,https://www.airbnb.com/rooms/4387067,Upscale Sunny Private Bed and Bath,22338989,Jeffrey,t,Pacific Heights,2,1,1,"""Smoke alarm"",""Extra pillows and blankets"",""Heating"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Iron"",""Shampoo"",""Cable TV"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Bed linens"",""Hair dryer"",""Essentials"",""First aid kit""",$139.00 
4402199,https://www.airbnb.com/rooms/4402199,Chic Jr. Studio Pacific Heights Victorian Home-pvt,20169016,Springer,t,Pacific Heights,2,1,1,"""Bathroom essentials"",""Indoor fireplace"",""Paid parking off premises"",""Heating"",""Fire extinguisher"",""Wifi"",""Bedroom comforts"",""Iron"",""Carbon monoxide alarm"",""Self check-in"",""TV"",""Room-darkening shades"",""Kitchenette"",""Coffee maker"",""Hair dryer"",""Free street parking"",""Smoke alarm""",$175.00 
4416566,https://www.airbnb.com/rooms/4416566,Spacious 1BR w/ Panoramic Views and Terrace,19935364,James,t,Noe Valley,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Lockbox"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Kitchen"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$150.00 
4417901,https://www.airbnb.com/rooms/4417901,Private Room @Fun & Social Hostel#1,22931450,Sarah & Friends,t,North Beach,2,0,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Paid parking off premises"",""Building staff"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Breakfast"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$98.00 
4418649,https://www.airbnb.com/rooms/4418649,Cozy room in a Nice Neighborhood Near Bart,22936081,Zemfira,t,Ocean View,2,1,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Dishwasher"",""Luggage dropoff allowed"",""Lockbox"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Wifi"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Cable TV"",""Bed linens"",""Free street parking""",$75.00 
4429527,https://www.airbnb.com/rooms/4429527,Cozy & quiet 1BR in West Portal,7813710,Selim,t,West of Twin Peaks,2,1,1,"""Heating"",""Hot water"",""Children\u2019s books and toys"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Pack \u2019n Play/travel crib"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Room-darkening shades"",""Game console"",""Hair dryer"",""Kitchen"",""Keypad"",""Oven""",$130.00 
4430996,https://www.airbnb.com/rooms/4430996,Private Room (Full Size Bed) @ Social Hostel #2,22931450,Sarah & Friends,t,North Beach,2,0,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Paid parking off premises"",""Building staff"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Breakfast"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$98.00 
4439461,https://www.airbnb.com/rooms/4439461,Upscale Private Ensuite Bed & Bath,22338989,Jeffrey,t,Pacific Heights,2,1,1,"""Smoke alarm"",""Extra pillows and blankets"",""Heating"",""Luggage dropoff allowed"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Iron"",""Shampoo"",""Cable TV"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Bed linens"",""Hair dryer"",""Essentials"",""First aid kit""",$139.00 
4445540,https://www.airbnb.com/rooms/4445540,"1 Bed, 1 Bath Twin Peaks Lookout w/ City Views",23071835,Jason,t,Twin Peaks,2,1,1,"""Heating"",""Hot water"",""Cleaning before checkout"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Beach essentials"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Single level home"",""Long term stays allowed"",""Baking sheet"",""Kitchen"",""Washer"",""Smart lock"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking"",""Ethernet connection""",$100.00 
4446003,https://www.airbnb.com/rooms/4446003,Charming Private Entry Mission Studio with Garden,23073793,Sasha,t,Mission,4,1,1,"""Refrigerator"",""Heating"",""Hot water"",""Wifi"",""Lockbox"",""Microwave"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Hangers"",""Patio or balcony"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$119.00 
4461197,https://www.airbnb.com/rooms/4461197,.Spacious Hayes Valley Flat,9632192,Lynn,t,Western Addition,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$87.00 
4462326,https://www.airbnb.com/rooms/4462326,"Cozy, Quite Noe Valley Victorian",18151037,Valerie,t,Noe Valley,2,1.5,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Stair gates"",""Dishwasher"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$65.00 
4463165,https://www.airbnb.com/rooms/4463165,Beautiful Traditional Victorian in Noe Valley,18151037,Valerie,t,Noe Valley,2,1.5,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Stair gates"",""Dishwasher"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$125.00 
4463263,https://www.airbnb.com/rooms/4463263,Beautiful Noe Valley Victorian 3 Bedrooms,18151037,Valerie,t,Noe Valley,8,2.5,3,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Dishwasher"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Washer"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$325.00 
4464347,https://www.airbnb.com/rooms/4464347,Dorm Beds at Social SF Hostel #1,22931450,Sarah & Friends,t,North Beach,5,10,1,"""Heating"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Microwave"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Kitchen"",""Breakfast"",""Washer""",$38.00 
4476390,https://www.airbnb.com/rooms/4476390,Executive Suite in Bernal Heights,5215262,John,t,Bernal Heights,4,1,1,"""Smoke alarm"",""Heating"",""Kitchen"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Washer"",""Iron"",""Shampoo"",""Dryer"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$100.00 
4483550,https://www.airbnb.com/rooms/4483550,Luxury Mission/Bernal Condo w/ RARE parking spot!,23262043,Laura,f,Bernal Heights,4,1,2,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Lockbox"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Shampoo"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Hair dryer"",""Kitchen"",""Washer"",""Free street parking""",$299.00 
4493744,https://www.airbnb.com/rooms/4493744,Comfy Victorian bedroom in great NOPA neighborhood,10397646,Sharman,t,Western Addition,1,1,1,"""Smoke alarm"",""Refrigerator"",""Heating"",""Kitchen"",""Fire extinguisher"",""Wifi"",""Stove"",""Washer"",""Cooking basics"",""Dryer"",""Microwave"",""Dishes and silverware"",""Oven"",""Shampoo"",""Essentials"",""First aid kit""",$65.00 
4500244,https://www.airbnb.com/rooms/4500244,Sunny Sweet Mission Dolores Apartment,21195442,Elizabeth,f,Mission,1,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Elevator"",""Lockbox"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""Dishes and silverware"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven"",""Free street parking""",$88.00 
